Label,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Number,Street,Side,City,County,State,Zipcode
1,8/7/18 7:37,8/7/18 8:07,33.799385,-84.392067,,,0,,GA-403 S,R,Atlanta,Fulton,GA,30309
1,8/7/18 7:41,8/7/18 8:11,33.805141,-84.413338,,,0,,Howell Mill Rd NW,R,Atlanta,Fulton,GA,30318
0,8/7/18 7:50,8/7/18 8:19,33.752907,-84.493919,,,0,,Martin Luther King Jr Dr SW,R,Atlanta,Fulton,GA,30311
1,8/7/18 7:52,8/7/18 8:21,33.821548,-84.359383,,,0,,GA-403 N,R,Atlanta,Fulton,GA,30324
0,8/7/18 8:14,8/7/18 8:44,33.741898,-84.387787,,,0,498,Capitol Ave SE,L,Atlanta,Fulton,GA,30312-2802
0,8/7/18 8:13,8/7/18 8:43,33.857487,-84.348526,,,0,3777,Peachtree Rd NE,R,Atlanta,Fulton,GA,30319
1,8/7/18 8:22,8/7/18 8:52,33.743267,-84.368134,,,0,,GA-402 E,R,Atlanta,Fulton,GA,30312
1,8/7/18 8:28,8/7/18 8:57,33.745556,-84.349213,,,0,,GA-402 W,R,Atlanta,Fulton,GA,30316
0,8/7/18 8:28,8/7/18 8:58,33.798016,-84.390495,,,0,,SCAD Way,R,Atlanta,Fulton,GA,30309
1,8/7/18 14:13,8/7/18 14:43,33.90234,-84.474014,,,0,,GA-401 S,R,Atlanta,Cobb,GA,30339
0,8/7/18 15:54,8/7/18 16:39,33.772415,-84.383293,,,0,126,Ponce de Leon Ave NE,L,Atlanta,Fulton,GA,30308-1911
1,8/7/18 16:23,8/7/18 16:53,33.775352,-84.4963,,,0,,GA-407 S,R,Atlanta,Fulton,GA,30318
0,8/7/18 16:22,8/7/18 16:52,33.917927,-84.357941,,,0,,GA-400 N,R,Atlanta,Fulton,GA,30328
1,8/7/18 16:52,8/7/18 17:22,33.768105,-84.390045,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30308
1,8/7/18 18:11,8/7/18 18:40,33.702454,-84.403839,,,0,,GA-401 N,R,Atlanta,Fulton,GA,30315
1,8/7/18 18:23,8/7/18 18:52,33.8923,-84.260597,,,0.959999979,,I-285 E,R,Atlanta,DeKalb,GA,30340
1,8/7/18 7:49,8/7/18 8:18,33.584824,-84.513527,,,0,,GA-403 S,R,Atlanta,Fulton,GA,30349
1,8/7/18 8:55,8/7/18 9:40,33.584824,-84.513527,,,0,,GA-403 S,R,Atlanta,Fulton,GA,30349
0,8/7/18 13:36,8/7/18 14:21,33.603745,-84.438477,,,0,,Pine Dr,R,Atlanta,Clayton,GA,30349
1,8/8/18 6:38,8/8/18 7:07,33.722115,-84.394592,,,0,,University Ave SW,R,Atlanta,Fulton,GA,30315
1,8/8/18 7:47,8/8/18 8:17,33.753635,-84.495628,,,0,,GA-407 S,R,Atlanta,Fulton,GA,30311
1,8/8/18 7:54,8/8/18 8:24,33.743267,-84.368134,,,0,,GA-402 E,R,Atlanta,Fulton,GA,30312
1,8/8/18 9:20,8/8/18 10:06,33.745556,-84.349213,,,0,,GA-402 W,R,Atlanta,Fulton,GA,30316
1,8/8/18 9:19,8/8/18 10:04,33.749344,-84.497276,,,0,,GA-407 S,R,Atlanta,Fulton,GA,30331
1,8/8/18 12:09,8/8/18 12:54,33.786896,-84.493134,,,0,,Donald Lee Hollowell Pkwy NW,R,Atlanta,Fulton,GA,30331
0,8/8/18 12:10,8/8/18 12:55,33.797096,-84.368988,,,0,1556,Monroe Dr NE,L,Atlanta,Fulton,GA,30324-5017
1,8/8/18 12:17,8/8/18 13:02,33.77129,-84.390472,,,0,,North Ave NW,R,Atlanta,Fulton,GA,30308
1,8/8/18 12:43,8/8/18 13:28,33.764622,-84.492882,,,0,,I-285 N,R,Atlanta,Fulton,GA,30318
1,8/8/18 12:44,8/8/18 13:28,33.781528,-84.391205,,,0,113,10th St NW,R,Atlanta,Fulton,GA,30318
0,8/8/18 12:43,8/8/18 13:27,33.848431,-84.374084,,,0,,Carson Ln NE,R,Atlanta,Fulton,GA,30305
1,8/8/18 12:45,8/8/18 13:29,33.757103,-84.468964,,,0,,Hamilton E Holmes Dr NW,R,Atlanta,Fulton,GA,30318
0,8/8/18 12:50,8/8/18 13:34,33.773834,-84.35466,,,0,1001,Ponce de Leon Ave NE,R,Atlanta,Fulton,GA,30306-4215
0,8/8/18 13:35,8/8/18 14:20,33.785431,-84.383003,,,0,98,13th St NE,L,Atlanta,Fulton,GA,30309-3614
0,8/8/18 14:40,8/8/18 15:25,33.767815,-84.349037,,,0,1187,Mansfield Ave NE,R,Atlanta,Fulton,GA,30307-1558
1,8/8/18 14:47,8/8/18 15:32,33.744976,-84.390343,,,0,,I-75 S,R,Atlanta,Fulton,GA,30312
0,8/8/18 15:06,8/8/18 15:50,33.754719,-84.415352,,,0,801,Mayson Turner Rd NW,R,Atlanta,Fulton,GA,30314-3430
1,8/8/18 16:06,8/8/18 16:51,33.74649,-84.430565,,,0,,GA-402 E,R,Atlanta,Fulton,GA,30310
1,8/8/18 16:11,8/8/18 16:41,33.741898,-84.417717,,,0.610000014,,Joseph E Lowery Blvd SW,R,Atlanta,Fulton,GA,30310
0,8/8/18 16:20,8/8/18 17:05,33.769859,-84.381935,,,0,199,Linden Ave NE,R,Atlanta,Fulton,GA,30308-2408
0,8/8/18 16:45,8/8/18 17:30,33.837074,-84.381424,,,0,3006,Peachtree Rd NE,L,Atlanta,Fulton,GA,30305-2202
1,8/8/18 16:50,8/8/18 17:35,33.865131,-84.43956,,,0,,Mount Paran Rd NW,R,Atlanta,Fulton,GA,30327
1,8/8/18 17:07,8/8/18 17:52,33.744759,-84.334259,,,0,,GA-402 W,R,Atlanta,DeKalb,GA,30316
0,8/8/18 17:20,8/8/18 18:05,33.786648,-84.387817,,,0,1198,W Peachtree St NW,L,Atlanta,Fulton,GA,30309-3402
1,8/8/18 18:06,8/8/18 18:51,33.764,-84.384125,,,0,337,Courtland St NE,R,Atlanta,Fulton,GA,30303-1212
0,8/8/18 18:08,8/8/18 18:53,33.773823,-84.360985,,,0,713,Bonaventure Ave NE,R,Atlanta,Fulton,GA,30306-4105
1,8/8/18 18:06,8/8/18 18:50,33.773842,-84.352493,,,0,1064,Ponce de Leon Ave NE,L,Atlanta,Fulton,GA,30306-4573
1,8/8/18 18:09,8/8/18 18:53,33.822479,-84.357925,,,0,,GA-403 N,R,Atlanta,Fulton,GA,30324
1,8/8/18 18:23,8/8/18 19:07,33.795303,-84.392044,,,0,,I-75 N,R,Atlanta,Fulton,GA,30309
1,8/8/18 18:38,8/8/18 19:22,33.722111,-84.394989,,,0,,I-75 S,R,Atlanta,Fulton,GA,30315
1,8/8/18 18:38,8/8/18 19:08,33.744976,-84.390343,,,0,,I-75 S,R,Atlanta,Fulton,GA,30312
1,8/8/18 19:05,8/8/18 19:34,33.781532,-84.390869,,,0,110,10th St NW,L,Atlanta,Fulton,GA,30309-3810
1,8/8/18 19:06,8/8/18 19:50,33.8923,-84.260597,,,0.959999979,,I-285 E,R,Atlanta,DeKalb,GA,30340
1,8/8/18 19:12,8/8/18 19:56,33.759918,-84.379852,,,0,,Andrew Young International Blvd NE,R,Atlanta,Fulton,GA,30308
1,8/8/18 19:15,8/8/18 19:45,33.748379,-84.385201,,,0,,I-75 S,R,Atlanta,Fulton,GA,30312
1,8/8/18 19:14,8/8/18 19:59,33.755531,-84.378624,,,0,,I-75 S,R,Atlanta,Fulton,GA,30303
0,8/8/18 19:18,8/8/18 20:03,33.752411,-84.34922,,,0,,Wylie St SE,R,Atlanta,DeKalb,GA,30317
0,8/8/18 19:39,8/8/18 20:24,33.771275,-84.381874,,,0,,North Ave NE,R,Atlanta,Fulton,GA,30308
1,8/8/18 19:40,8/8/18 20:24,33.781532,-84.390869,,,0,110,10th St NW,L,Atlanta,Fulton,GA,30309-3810
1,8/8/18 19:51,8/8/18 20:20,33.768589,-84.389771,,,0,,GA-401 N,R,Atlanta,Fulton,GA,30308
1,8/8/18 20:33,8/8/18 21:17,33.743267,-84.368134,,,0,,GA-402 E,R,Atlanta,Fulton,GA,30312
1,8/8/18 20:43,8/8/18 21:28,33.744976,-84.390343,,,0,,I-75 S,R,Atlanta,Fulton,GA,30312
1,8/8/18 23:19,8/8/18 23:49,33.797421,-84.393494,,,0,,GA-403 S,R,Atlanta,Fulton,GA,30309
1,8/8/18 7:50,8/8/18 8:20,33.616844,-84.438622,,,0,,Riverdale Rd,R,Atlanta,Clayton,GA,30349
0,8/8/18 16:24,8/8/18 17:09,33.690125,-84.500153,,,0,,GA-407 S,R,Atlanta,Fulton,GA,30331
1,8/9/18 4:38,8/9/18 5:08,33.901691,-84.473511,,,0,,I-75 S,R,Atlanta,Cobb,GA,30339
0,8/9/18 5:32,8/9/18 6:01,33.743328,-84.349243,,,0,,Moreland Ave SE,R,Atlanta,Fulton,GA,30316
1,8/9/18 6:06,8/9/18 6:36,33.743271,-84.379326,,,0,,GA-402 E,R,Atlanta,Fulton,GA,30312
1,8/9/18 8:31,8/9/18 9:01,33.901691,-84.473511,,,0,,I-75 S,R,Atlanta,Cobb,GA,30339
1,8/9/18 8:40,8/9/18 9:09,33.743271,-84.379326,,,0,,GA-402 E,R,Atlanta,Fulton,GA,30312
0,8/9/18 8:54,8/9/18 9:23,33.816856,-84.46476,,,0,2234,Bolton Rd NW,L,Atlanta,Fulton,GA,30318-1214
1,8/9/18 9:24,8/9/18 10:10,33.764816,-84.493835,,,0,,GA-407 S,R,Atlanta,Fulton,GA,30331
1,8/9/18 9:51,8/9/18 10:36,33.722965,-84.502815,,,0,,GA-407 S,R,Atlanta,Fulton,GA,30311
0,8/9/18 11:28,8/9/18 12:13,33.722534,-84.462761,,,0,2301,Fontaine Ave SW,L,Atlanta,Fulton,GA,30311
1,8/9/18 11:33,8/9/18 12:02,33.7369,-84.391853,,,0,,I-75 N,R,Atlanta,Fulton,GA,30315
1,8/9/18 12:09,8/9/18 12:54,33.754379,-84.378365,,,0,,Edgewood Ave SE,R,Atlanta,Fulton,GA,30312
0,8/9/18 12:20,8/9/18 13:05,33.759689,-84.38755,,,0,209,Peachtree St NE,R,Atlanta,Fulton,GA,30303-1705
1,8/9/18 12:39,8/9/18 13:23,33.765266,-84.385475,,,0,,Peachtree St NE,R,Atlanta,Fulton,GA,30308
0,8/9/18 12:39,8/9/18 13:24,33.785904,-84.378212,,,0,1145,Piedmont Ave NE,R,Atlanta,Fulton,GA,30306
1,8/9/18 13:38,8/9/18 14:22,33.7369,-84.391853,,,0,,I-75 N,R,Atlanta,Fulton,GA,30315
1,8/9/18 14:08,8/9/18 14:52,33.791618,-84.391472,,,0,,I-75 N,R,Atlanta,Fulton,GA,30309
1,8/9/18 14:04,8/9/18 14:49,33.79686,-84.393341,,,0,,GA-403 N,R,Atlanta,Fulton,GA,30309
0,8/9/18 14:05,8/9/18 14:50,33.815517,-84.391205,,,0,2242,Peachtree Rd NE,L,Atlanta,Fulton,GA,30309-1153
1,8/9/18 14:10,8/9/18 14:39,33.74514,-84.398033,,,0,,Windsor St SW,R,Atlanta,Fulton,GA,30312
0,8/9/18 14:26,8/9/18 15:10,33.753784,-84.433357,,,0,1401,Martin Luther King Jr Dr NW,R,Atlanta,Fulton,GA,30314-2540
1,8/9/18 14:25,8/9/18 15:10,33.791286,-84.391891,,,0,,GA-403 S,R,Atlanta,Fulton,GA,30309
1,8/9/18 14:51,8/9/18 15:35,33.764725,-84.492844,,,0,,GA-402 W,R,Atlanta,Fulton,GA,30318
1,8/9/18 14:58,8/9/18 15:27,33.910946,-84.47831,,,0,,GA-401 N,R,Atlanta,Cobb,GA,30339
0,8/9/18 16:08,8/9/18 16:53,33.757175,-84.387939,,,0,134,Peachtree St NW,L,Atlanta,Fulton,GA,30303-1802
0,8/9/18 16:11,8/9/18 16:56,33.852024,-84.369621,,,0,,Lenox Rd NE,R,Atlanta,Fulton,GA,30342
0,8/9/18 16:45,8/9/18 17:30,33.861198,-84.38044,,,0,3901,Roswell Rd NE,R,Atlanta,Fulton,GA,30342-4143
1,8/9/18 16:57,8/9/18 17:41,33.744976,-84.390343,,,0,,I-75 S,R,Atlanta,Fulton,GA,30312
0,8/9/18 17:17,8/9/18 18:02,33.76223,-84.382111,,,0,,Baker-Highland Connector NE,R,Atlanta,Fulton,GA,30308
0,8/9/18 17:23,8/9/18 18:08,33.755421,-84.349197,,,0,1167,Hardee St NE,R,Atlanta,Fulton,GA,30307-2717
0,8/9/18 17:29,8/9/18 18:13,33.772301,-84.348999,,,0,659,Moreland Ave NE,R,Atlanta,Fulton,GA,30307-1521
0,8/9/18 17:30,8/9/18 18:14,33.766949,-84.387512,,,0,435,W Peachtree St NW,R,Atlanta,Fulton,GA,30308
0,8/9/18 17:36,8/9/18 18:21,33.743267,-84.368134,,,0,,GA-402 E,R,Atlanta,Fulton,GA,30312
0,8/9/18 17:43,8/9/18 18:28,33.737072,-84.387993,,,0,,Capitol Ave SE,R,Atlanta,Fulton,GA,30312
0,8/9/18 17:52,8/9/18 18:37,33.754456,-84.382278,,,0,1,Piedmont Ave SE,R,Atlanta,Fulton,GA,30303
0,8/9/18 17:53,8/9/18 18:38,33.832031,-84.384903,,,0,2819,Peachtree Rd NE,R,Atlanta,Fulton,GA,30305-3135
1,8/9/18 18:16,8/9/18 18:46,33.831245,-84.426414,,,0,,I-75 S,R,Atlanta,Fulton,GA,30327
0,8/9/18 18:23,8/9/18 19:08,33.819244,-84.361839,,,0,,GA-403 S,R,Atlanta,Fulton,GA,30324
1,8/9/18 18:27,8/9/18 18:57,33.8923,-84.260597,,,0.959999979,,I-285 E,R,Atlanta,DeKalb,GA,30340
0,8/9/18 18:35,8/9/18 19:20,33.817699,-84.366951,,,0,,Adina Dr NE,R,Atlanta,Fulton,GA,30324
1,8/9/18 18:39,8/9/18 19:23,33.817165,-84.362442,,,0,,GA-403 N,R,Atlanta,Fulton,GA,30324
0,8/9/18 19:00,8/9/18 19:45,33.773842,-84.352493,,,0,1064,Ponce de Leon Ave NE,L,Atlanta,Fulton,GA,30306-4573
0,8/9/18 19:28,8/9/18 20:13,33.758427,-84.387207,,,0,11,Ellis St NE,R,Atlanta,Fulton,GA,30303-2402
1,8/9/18 19:38,8/9/18 20:07,33.825703,-84.360428,,,0.310000002,,Sidney Marcus Blvd NE,R,Atlanta,Fulton,GA,30324
1,8/9/18 19:48,8/9/18 20:18,33.811954,-84.370361,,,0,,GA-403 S,R,Atlanta,Fulton,GA,30324
0,8/9/18 20:06,8/9/18 20:51,33.773483,-84.367668,,,0,599,Ponce de Leon Ave NE,R,Atlanta,Fulton,GA,30308-1805
1,8/9/18 4:57,8/9/18 5:26,33.681267,-84.406525,,,0,536,Cleveland Ave SW,L,Atlanta,Fulton,GA,30315
0,8/9/18 7:23,8/9/18 8:38,33.693611,-84.510857,,,0,2227,Fairburn Rd SW,R,Atlanta,Fulton,GA,30331-5040
1,8/9/18 10:20,8/9/18 11:05,33.681126,-84.398689,,,0,,I-75 S,R,Atlanta,Fulton,GA,30354
1,8/9/18 13:26,8/9/18 13:56,33.618576,-84.436485,,,0.899999976,,GA-407 W,R,Atlanta,Clayton,GA,30349
1,8/9/18 17:27,8/9/18 17:57,33.657558,-84.497765,,,0,,I-285 S,R,Atlanta,Fulton,GA,30344
1,8/9/18 17:27,8/9/18 17:56,33.671272,-84.414719,,,0,,GA-403 N,R,Atlanta,Fulton,GA,30354
0,8/9/18 18:35,8/9/18 19:20,33.681293,-84.407715,,,0,,Metropolitan Pkwy SW,R,Atlanta,Fulton,GA,30315
1,8/9/18 19:01,8/9/18 19:31,33.686428,-84.401886,,,0,,GA-403 S,R,Atlanta,Fulton,GA,30315
0,8/9/18 19:39,8/9/18 20:24,33.690628,-84.511467,,,0,3758,Campbellton Rd SW,L,Atlanta,Fulton,GA,30331-5224
1,8/10/18 6:58,8/10/18 7:28,33.916046,-84.406647,,,0,,GA-407 W,R,Atlanta,Fulton,GA,30327
1,8/10/18 7:09,8/10/18 7:39,33.754379,-84.378365,,,0,,Edgewood Ave SE,R,Atlanta,Fulton,GA,30312
1,8/10/18 7:13,8/10/18 7:43,33.764137,-84.383827,,,0,,GA-401 N,R,Atlanta,Fulton,GA,30308
0,8/10/18 7:35,8/10/18 8:05,33.799786,-84.392357,,,0,1688,Peachtree St NE,L,Atlanta,Fulton,GA,30309-2461
1,8/10/18 7:57,8/10/18 8:27,33.745556,-84.349213,,,0,,GA-402 W,R,Atlanta,Fulton,GA,30316
0,8/10/18 8:07,8/10/18 8:36,33.852024,-84.369621,,,0,,Lenox Rd NE,R,Atlanta,Fulton,GA,30342
1,8/10/18 8:54,8/10/18 9:24,33.764622,-84.493027,,,0,,I-285 N,R,Atlanta,Fulton,GA,30318
0,8/10/18 10:07,8/10/18 10:52,33.758362,-84.382195,,,0,150,Piedmont Ave NE,L,Atlanta,Fulton,GA,30303-2418
1,8/10/18 10:18,8/10/18 11:03,33.759472,-84.378876,,,0,,I-75 N,R,Atlanta,Fulton,GA,30312
1,8/10/18 10:20,8/10/18 11:05,33.78648,-84.391312,,,0,,14th St NW,R,Atlanta,Fulton,GA,30309
0,8/10/18 11:14,8/10/18 11:58,33.837002,-84.368073,,,0,,Pharr Rd NE,R,Atlanta,Fulton,GA,30305
0,8/10/18 12:12,8/10/18 12:57,33.850418,-84.361984,,,0,,Lenox Rd NE,R,Atlanta,Fulton,GA,30326
0,8/10/18 12:24,8/10/18 13:08,33.767532,-84.382004,,,0,460,Piedmont Ave NE,L,Atlanta,Fulton,GA,30308
1,8/10/18 12:29,8/10/18 12:59,33.75985,-84.379074,,,0,,I-75 N,R,Atlanta,Fulton,GA,30312
0,8/10/18 12:52,8/10/18 13:37,33.825459,-84.387466,,,0,2610,Peachtree Rd NE,L,Atlanta,Fulton,GA,30305-3605
0,8/10/18 12:52,8/10/18 13:37,33.846603,-84.38176,,,0,101,Alberta Dr NE,L,Atlanta,Fulton,GA,30305-1401
0,8/10/18 14:33,8/10/18 15:17,33.750942,-84.393005,,,0,158,Mitchell St SW,L,Atlanta,Fulton,GA,30303-3524
1,8/10/18 15:59,8/10/18 16:44,33.744976,-84.390343,,,0,,I-75 S,R,Atlanta,Fulton,GA,30312
1,8/10/18 16:00,8/10/18 16:44,33.791447,-84.391945,,,0,,GA-403 S,R,Atlanta,Fulton,GA,30309
0,8/10/18 16:03,8/10/18 16:48,33.714314,-84.407906,,,0,1478,Metropolitan Pkwy SW,L,Atlanta,Fulton,GA,30310-4454
0,8/10/18 16:10,8/10/18 16:40,33.947887,-84.357872,,,0,,GA-400 N,R,Atlanta,Fulton,GA,30328
1,8/10/18 16:11,8/10/18 16:56,33.741447,-84.417572,,,0,,Joseph E Lowery Blvd SW,R,Atlanta,Fulton,GA,30310
1,8/10/18 16:15,8/10/18 17:00,33.742832,-84.403595,,,0,,GA-402 W,R,Atlanta,Fulton,GA,30312
1,8/10/18 16:24,8/10/18 17:09,33.805141,-84.413338,,,0,,Howell Mill Rd NW,R,Atlanta,Fulton,GA,30318
1,8/10/18 16:27,8/10/18 16:57,33.895866,-84.252876,,,0,,GA-403 S,R,Atlanta,DeKalb,GA,30340
1,8/10/18 16:31,8/10/18 17:15,33.781528,-84.391205,,,0,113,10th St NW,R,Atlanta,Fulton,GA,30318
0,8/10/18 17:01,8/10/18 17:31,33.825172,-84.359627,,,0,,Sidney Marcus Blvd NE,R,Atlanta,Fulton,GA,30324
0,8/10/18 17:30,8/10/18 18:15,33.821266,-84.454857,,,0,2394,Marietta Blvd NW,L,Atlanta,Fulton,GA,30318
1,8/10/18 17:40,8/10/18 18:25,33.744976,-84.390343,,,0,,I-75 S,R,Atlanta,Fulton,GA,30312
0,8/10/18 17:38,8/10/18 18:23,33.770046,-84.416473,,,0,559,Lindsey St NW,R,Atlanta,Fulton,GA,30314-3215
0,8/10/18 17:47,8/10/18 18:32,33.752701,-84.486282,,,0,3019,Martin Luther King Jr Dr SW,R,Atlanta,Fulton,GA,30311-1511
1,8/10/18 18:10,8/10/18 18:55,33.759918,-84.379852,,,0,,Andrew Young International Blvd NE,R,Atlanta,Fulton,GA,30308
0,8/10/18 18:23,8/10/18 19:08,33.76479,-84.387497,,,0,1,Ivan Allen Jr Blvd NW,R,Atlanta,Fulton,GA,30308-3049
1,8/10/18 18:36,8/10/18 19:21,33.764,-84.384125,,,0,337,Courtland St NE,R,Atlanta,Fulton,GA,30303-1212
1,8/10/18 19:03,8/10/18 19:47,33.799355,-84.488449,,,0,,GA-407 S,R,Atlanta,Fulton,GA,30331
0,8/10/18 19:03,8/10/18 19:48,33.850418,-84.361984,,,0,,Lenox Rd NE,R,Atlanta,Fulton,GA,30326
0,8/10/18 19:12,8/10/18 19:57,33.764252,-84.385918,,,0,398,Peachtree Center Ave NE,L,Atlanta,Fulton,GA,30303-1207
1,8/10/18 21:06,8/10/18 21:36,33.890713,-84.461304,,,0,,GA-401 S,R,Atlanta,Cobb,GA,30339
1,8/10/18 6:50,8/10/18 7:20,33.696995,-84.404968,,,0,,I-75 S,R,Atlanta,Fulton,GA,30315
0,8/10/18 8:09,8/10/18 8:39,33.697193,-84.408165,,,0,2101,Metropolitan Pkwy SW,R,Atlanta,Fulton,GA,30315-6219
1,8/10/18 17:21,8/10/18 18:06,33.652531,-84.39624,,,0,,I-75 S,R,Atlanta,Fulton,GA,30354
1,8/11/18 8:15,8/11/18 8:44,33.744511,-84.399605,,,0.379999995,,GA-402 E,R,Atlanta,Fulton,GA,30312
1,8/11/18 10:27,8/11/18 10:57,33.744511,-84.399605,,,0.379999995,,GA-402 E,R,Atlanta,Fulton,GA,30312
1,8/11/18 12:12,8/11/18 12:42,33.90107,-84.244003,,,0,,Pleasantdale Rd,R,Atlanta,DeKalb,GA,30340
1,8/11/18 12:28,8/11/18 12:58,33.864307,-84.479675,,,0,,I-285 S,R,Atlanta,Cobb,GA,30339
1,8/11/18 18:46,8/11/18 19:16,33.765114,-84.493896,,,0,,GA-402 W,R,Atlanta,Fulton,GA,30318
1,8/11/18 19:41,8/11/18 20:10,33.821548,-84.359383,,,0,,GA-403 N,R,Atlanta,Fulton,GA,30324
1,8/11/18 21:21,8/11/18 21:50,33.767853,-84.389107,,,0,,GA-401 N,R,Atlanta,Fulton,GA,30308
1,8/11/18 21:58,8/11/18 22:28,33.748348,-84.385292,,,0,,GA-401 S,R,Atlanta,Fulton,GA,30312
1,8/11/18 22:07,8/11/18 22:36,33.79187,-84.391151,,,0,,GA-403 N,R,Atlanta,Fulton,GA,30309
1,8/12/18 11:45,8/12/18 12:15,33.890293,-84.460991,,,0,,I-75 S,R,Atlanta,Cobb,GA,30339
1,8/12/18 11:56,8/12/18 12:25,33.892895,-84.457756,,,1.620000005,,Cumberland Blvd,R,Atlanta,Cobb,GA,30339
1,8/12/18 12:05,8/12/18 12:34,33.892895,-84.457756,,,1.620000005,,Cumberland Blvd,R,Atlanta,Cobb,GA,30339
1,8/12/18 12:54,8/12/18 13:23,33.795521,-84.393616,,,0,,GA-403 S,R,Atlanta,Fulton,GA,30309
1,8/12/18 13:40,8/12/18 14:10,33.911575,-84.357521,,,0,,GA-407 W,R,Atlanta,Fulton,GA,30342
1,8/12/18 13:59,8/12/18 14:26,33.920177,-84.320641,,,1.669999957,,I-285 E,R,Atlanta,DeKalb,GA,30319
1,8/12/18 15:42,8/12/18 16:11,33.796211,-84.393692,,,0,,I-75 N,R,Atlanta,Fulton,GA,30309
1,8/12/18 18:17,8/12/18 18:46,33.89185,-84.259369,,,0,,I-285 E,R,Atlanta,DeKalb,GA,30340
1,8/12/18 18:21,8/12/18 18:51,33.864422,-84.288765,,,0,,Shallowford Rd NE,R,Atlanta,DeKalb,GA,30345
1,8/12/18 20:03,8/12/18 20:32,33.89185,-84.259369,,,0,,I-285 E,R,Atlanta,DeKalb,GA,30340
1,8/12/18 22:09,8/12/18 22:38,33.766376,-84.527321,,,0,,GA-402 E,R,Atlanta,Fulton,GA,30336
1,8/12/18 22:10,8/12/18 22:54,33.89127,-84.459084,,,1.620000005,,GA-407 W,R,Atlanta,Cobb,GA,30339
1,8/12/18 7:03,8/12/18 8:18,33.632896,-84.400795,,,0,,I-285 E,R,Atlanta,Clayton,GA,30354
1,8/12/18 16:34,8/12/18 17:03,33.632759,-84.39978,,,1.460000038,,GA-407 E,R,Atlanta,Clayton,GA,30354
1,8/13/18 4:04,8/13/18 4:34,33.795795,-84.393661,,,0,,GA-403 S,R,Atlanta,Fulton,GA,30309
1,8/13/18 5:11,8/13/18 5:41,33.914009,-84.351822,,,0,,Peachtree Dunwoody Rd NE,R,Atlanta,Fulton,GA,30346
1,8/13/18 5:59,8/13/18 6:29,33.914009,-84.351822,,,0,,Peachtree Dunwoody Rd NE,R,Atlanta,Fulton,GA,30346
0,8/13/18 6:59,8/13/18 7:29,33.771339,-84.396133,,,0,300,North Ave NW,L,Atlanta,Fulton,GA,30313
0,8/13/18 7:49,8/13/18 8:19,33.74419,-84.387772,,,0,,GA-402 W,R,Atlanta,Fulton,GA,30312
1,8/13/18 9:10,8/13/18 9:40,33.89185,-84.259369,,,0,,I-285 E,R,Atlanta,DeKalb,GA,30340
1,8/13/18 9:54,8/13/18 10:38,33.744976,-84.390343,,,0,,I-75 S,R,Atlanta,Fulton,GA,30312
0,8/13/18 10:46,8/13/18 11:31,33.772594,-84.379707,,,0,235,Ponce de Leon Ave NE,R,Atlanta,Fulton,GA,30308-1937
1,8/13/18 12:10,8/13/18 12:54,33.744976,-84.390343,,,0,,I-75 S,R,Atlanta,Fulton,GA,30312
0,8/13/18 12:16,8/13/18 13:01,33.752037,-84.467583,,,0,3,Hamilton E Holmes Dr NW,R,Atlanta,Fulton,GA,30311-1209
0,8/13/18 12:22,8/13/18 13:06,33.818607,-84.388794,,,0,1,Junction Ave,R,Atlanta,Fulton,GA,30305
1,8/13/18 12:40,8/13/18 13:24,33.791706,-84.391083,,,0,,GA-403 N,R,Atlanta,Fulton,GA,30309
1,8/13/18 12:48,8/13/18 13:32,33.8237,-84.351959,,,0,,GA-403 N,R,Atlanta,Fulton,GA,30324
1,8/13/18 14:39,8/13/18 15:24,33.7369,-84.391853,,,0,,I-75 N,R,Atlanta,Fulton,GA,30315
0,8/13/18 14:41,8/13/18 15:26,33.7225,-84.463013,,,0,2267,Cascade Rd SW,R,Atlanta,Fulton,GA,30311-2823
0,8/13/18 15:30,8/13/18 16:15,33.791977,-84.387756,,,0,1369,W Peachtree St NW,R,Atlanta,Fulton,GA,30309
1,8/13/18 16:39,8/13/18 17:08,33.830299,-84.339851,,,0,,GA-403 N,R,Atlanta,DeKalb,GA,30329
1,8/13/18 16:45,8/13/18 17:29,33.744976,-84.390343,,,0,,I-75 S,R,Atlanta,Fulton,GA,30312
1,8/13/18 16:54,8/13/18 17:38,33.831833,-84.426376,,,0,,I-75 N,R,Atlanta,Fulton,GA,30327
1,8/13/18 17:35,8/13/18 18:19,33.743267,-84.368134,,,0,,GA-402 E,R,Atlanta,Fulton,GA,30312
1,8/13/18 17:38,8/13/18 18:23,33.781532,-84.390869,,,0,110,10th St NW,L,Atlanta,Fulton,GA,30309-3810
1,8/13/18 17:44,8/13/18 18:28,33.762085,-84.381996,,,0,,Baker-Highland Connector NE,R,Atlanta,Fulton,GA,30308
0,8/13/18 17:46,8/13/18 18:31,33.754593,-84.402802,,,0,4,Northside Dr SW,L,Atlanta,Fulton,GA,30313
0,8/13/18 18:03,8/13/18 18:48,33.88715,-84.365135,,,0,,GA-400 S,R,Atlanta,Fulton,GA,30342
0,8/13/18 18:18,8/13/18 19:03,33.771275,-84.381874,,,0,,North Ave NE,R,Atlanta,Fulton,GA,30308
